pmtid,pmtx,pmty,pmtz
5930,246.87991,-1671.8702,-848.39996
1574,522.239,1607.2854,1272.6
989,1183.8594,1206.0585,-424.19998
5123,-843.26776,-1464.5817,-212.09999
3294,-1514.641,749.6418,279.09998
66,1688.5176,70.769844,-781.39996
1456,653.0575,1558.7225,145.09999
8382,1448.65,-247.44998,1810.0
6705,1182.4304,-1207.4594,-145.09999
9839,36.05,-671.65,-1810.0
3520,-1636.9054,420.28632,-1763.7999
4511,-1444.5289,-877.17505,-212.09999
6297,719.56586,-1529.1582,-145.09999
704,1445.5656,875.4655,1060.5
6103,454.4734,-1627.745,569.3
5332,-587.21313,-1584.702,145.09999
9209,742.35,1095.85,1810.0
6843,1325.6824,-1048.1727,-1205.5999
9857,1308.6499,-671.65,-1810.0
136,1684.073,141.41553,569.3
10530,176.05,388.85,-1810.0
3356,-1543.8914,687.3859,1060.5
10825,-530.25,883.74994,-1810.0
9843,318.15,-671.65,-1810.0
6512,964.50476,-1387.743,636.3
10212,742.35,-106.049995,-1810.0
3484,-1618.4468,486.5492,-703.3
4971,-1021.77374,-1346.1346,-145.09999
1832,178.64249,1680.5317,1484.7
4072,-1666.6659,-279.86606,1205.5999
9575,812.3499,-1166.5499,-1810.0
7843,-530.25,-1095.85,1810.0
109,1684.073,141.41553,-1339.6
7837,-954.44995,-1095.85,1810.0
7882,-388.14996,-1025.15,1810.0
5841,108.11054,-1686.5385,67.0
3864,-1689.9988,2.0007894,915.39996
6683,1182.4304,-1207.4594,-1696.7999
8782,176.05,388.85,1810.0
8183,318.15,-530.25,1810.0
8953,-388.14996,671.64996,1810.0
3284,-1514.641,749.6418,-424.19998
6739,1231.9563,-1156.8854,-1339.6
1303,845.0003,1463.5828,145.09999
8682,-388.14996,247.44998,1810.0
8178,-36.05,-530.25,1810.0
5705,-108.112915,-1686.5383,1272.6
10851,1308.6499,883.74994,-1810.0
1757,246.88042,1671.8702,-212.09999
7512,1676.6737,-211.81454,-781.39996
3500,-1618.4468,486.5492,424.19998
7279,1596.6523,-553.89636,781.39996
9615,1166.5499,-1095.85,-1810.0
3968,-1684.073,-141.41483,1060.5
713,1445.5656,875.4655,1696.7999
8090,-36.05,-671.65,1810.0
4512,-1444.5289,-877.17505,-145.09999
10507,-1448.65,388.85,-1810.0
3627,-1665.9984,283.812,-1417.7
9361,742.35,1449.35,1810.0
4084,-1652.6527,-353.32553,-1551.7
4142,-1636.9058,-420.28506,-1060.5
5036,-964.50665,-1387.7416,848.39996
8434,-1378.65,-106.049995,1810.0
8294,-1520.7499,-318.15,1810.0
10299,176.05,35.35,-1810.0
7090,1513.7524,-751.4344,-1763.7999
3455,-1595.3369,557.6738,848.39996
4571,-1407.6376,-935.2308,424.19998
3250,-1479.9934,815.9164,781.39996
3046,-1323.1981,1051.3071,781.39996
3111,-1368.413,991.73883,1763.7999
2841,-1129.343,1257.2527,703.3
5592,-246.88145,-1671.8701,491.19995
5193,-782.97174,-1497.6832,1127.5
5270,-656.746,-1557.1721,-636.3
8755,1520.7499,318.15,1810.0
8588,-530.25,106.049995,1810.0
9734,-1378.65,-813.05,-1810.0
6920,1367.2377,-993.35846,636.3
10216,1024.45,-106.049995,-1810.0
2147,-316.67383,1660.0656,-1484.7
6591,1075.7031,-1303.4426,-993.49994
2009,-104.11964,1686.7896,-424.19998
4881,-1132.3168,-1254.5751,703.3
5973,314.70807,-1660.4393,-1417.7
1364,782.97046,1497.684,848.39996
1143,1021.7727,1346.1354,-357.2
2572,-844.9994,1463.5833,-279.09998
6320,719.56586,-1529.1582,1484.7
639,1479.9939,815.91565,67.0
8889,1308.6499,530.24994,1810.0
5606,-246.88145,-1671.8701,1484.7
7527,1676.6737,-211.81454,279.09998
3487,-1618.4468,486.5492,-491.19995
523,1543.8918,687.3848,-915.39996
465,1571.3223,622.13043,-1417.7
5828,108.11054,-1686.5385,-848.39996
3038,-1323.1981,1051.3071,212.09999
8061,954.44995,-742.35,1810.0
115,1684.073,141.41553,-915.39996
7146,1543.8912,-687.3861,-1417.7
9808,884.44995,-742.35,-1810.0
8814,-812.35,459.55,1810.0
7810,-388.14996,-1166.5499,1810.0
10655,-530.25,600.94995,-1810.0
5453,-454.4757,-1627.7444,1484.7
9136,884.44995,954.44995,1810.0
9356,388.15,1449.35,1810.0
8464,742.35,-106.049995,1810.0
3246,-1479.9934,815.9164,491.19995
8731,-176.05,318.15,1810.0
8009,248.14998,-813.05,1810.0
8579,-1166.5499,106.049995,1810.0
5945,246.87991,-1671.8702,212.09999
5502,-387.86063,-1644.8903,1339.6
5285,-656.746,-1557.1721,424.19998
5383,-522.2397,-1607.2853,145.09999
3546,-1636.9054,420.28632,67.0
5130,-843.26776,-1464.5817,279.09998
6311,719.56586,-1529.1582,848.39996
3789,-1688.5176,70.770676,-781.39996
2632,-903.8574,1427.9852,357.2
8633,-600.25,176.75,1810.0
8611,1096.5499,106.049995,1810.0
2575,-844.9994,1463.5833,-67.0
2604,-903.8574,1427.9852,-1629.7999
9709,-248.14998,-883.75,-1810.0
4311,-1570.5853,-623.98865,67.0
2145,-316.67383,1660.0656,-1629.7999
6410,843.2657,-1464.5829,636.3
5933,246.87991,-1671.8702,-636.3
2755,-1077.2461,1302.1677,-1763.7999
2973,-1279.3215,1104.281,-781.39996
682,1445.5656,875.4655,-491.19995
3983,-1676.6738,-211.81259,-1484.7
2506,-782.9699,1497.6842,-1339.6
2928,-1231.9564,1156.8851,-357.2
26,1689.9988,1.9999992,0.0
7123,1513.7524,-751.4344,569.3
3063,-1368.413,991.73883,-1629.7999
9169,530.24994,1025.1499,1810.0
5273,-656.746,-1557.1721,-424.19998
9626,-672.35004,-1025.15,-1810.0
9508,600.24994,-1307.95,-1810.0
9544,954.44995,-1237.25,-1810.0
8907,-530.25,600.94995,1810.0
9937,742.35,-530.25,-1810.0
8065,1236.5499,-742.35,1810.0
5161,-782.97174,-1497.6832,-1127.5
4000,-1676.6738,-211.81259,-279.09998
3544,-1636.9054,420.28632,-67.0
4835,-1182.4319,-1207.458,1060.5
10306,672.35,35.35,-1810.0
8427,1378.6499,-176.75,1810.0
9445,-106.049995,-1449.35,-1810.0
10709,176.05,671.64996,-1810.0
5814,33.391663,-1689.67,1763.7999
691,1445.5656,875.4655,145.09999
7744,-530.25,-1307.95,1810.0
1209,966.14777,1386.5996,703.3
7690,-600.25,-1449.35,1810.0
3378,-1571.322,622.131,-993.49994
8157,-1520.7499,-530.25,1810.0
7673,-248.14998,-1520.0499,1810.0
4181,-1636.9058,-420.28506,1696.7999
6556,1021.7712,-1346.1366,145.09999
1422,721.3763,1528.305,1339.6
4156,-1636.9058,-420.28506,-67.0
772,1368.4135,991.7382,-1339.6
650,1479.9939,815.91565,848.39996
583,1514.6411,749.6414,-279.09998
506,1571.3223,622.13043,1484.7
1055,1129.3439,1257.252,636.3
8555,460.25,35.35,1810.0
1858,104.12029,1686.7896,-279.09998
9302,318.15,1307.95,1810.0
8697,672.35,247.44998,1810.0
1698,316.67468,1660.0654,-781.39996
8264,-388.14996,-388.84998,1810.0
8982,-1378.65,742.35,1810.0
5649,-176.6545,-1680.7418,915.39996
5811,33.391663,-1689.67,1551.7
5645,-176.6545,-1680.7418,636.3
7695,-248.14998,-1449.35,1810.0
3866,-1689.9988,2.0007894,1060.5
4653,-1325.684,-1048.1708,-993.49994
3562,-1636.9054,420.28632,1205.5999
3342,-1543.8914,687.3859,67.0
5027,-964.50665,-1387.7416,212.09999
5433,-454.4757,-1627.7444,67.0
5330,-587.21313,-1584.702,0.0
852,1323.1989,1051.3063,703.3
5016,-964.50665,-1387.7416,-569.3
1154,1021.7727,1346.1354,424.19998
9984,884.44995,-459.54996,-1810.0
3220,-1479.9934,815.9164,-1339.6
4036,-1666.6659,-279.86606,-1339.6
793,1368.4135,991.7382,145.09999
1553,522.239,1607.2854,-212.09999
10248,-36.05,-35.35,-1810.0
5803,33.391663,-1689.67,993.49994
1246,903.8581,1427.9847,-279.09998
6110,454.4734,-1627.745,1060.5
2525,-782.9699,1497.6842,0.0
8475,1520.7499,-106.049995,1810.0
3131,-1407.6366,935.2322,-424.19998
7108,1513.7524,-751.4344,-491.19995
9870,-884.45,-600.95,-1810.0
3203,-1445.5652,875.4664,1060.5
9567,248.14998,-1166.5499,-1810.0
10538,742.35,388.85,-1810.0
748,1407.637,935.23157,569.3
1954,-35.39244,1689.6294,-703.3
1039,1129.3439,1257.252,-491.19995
10263,1024.45,-35.35,-1810.0
538,1543.8918,687.3848,145.09999
1893,35.393097,1689.6293,-1417.7
2893,-1183.8589,1206.059,781.39996
5210,-719.568,-1529.1572,-1272.6
2703,-966.147,1386.6001,1763.7999
5708,-108.112915,-1686.5383,1484.7
6262,656.7438,-1557.173,993.49994
2533,-782.9699,1497.6842,569.3
939,1231.957,1156.8844,-357.2
3843,-1689.9988,2.0007894,-569.3
5702,-108.112915,-1686.5383,1060.5
4317,-1570.5853,-623.98865,491.19995
4254,-1596.653,-553.89484,-357.2
2156,-316.67383,1660.0656,-848.39996
9757,248.14998,-813.05,-1810.0
4841,-1182.4319,-1207.458,1484.7
10088,-1520.7499,-247.44998,-1810.0
1026,1129.3439,1257.252,-1417.7
8478,-1590.75,-35.35,1810.0
8554,388.15,35.35,1810.0
2904,-1183.8589,1206.059,1551.7
3471,-1618.4468,486.5492,-1629.7999
8508,530.24994,-35.35,1810.0
5351,-587.21313,-1584.702,1484.7
2987,-1279.3215,1104.281,212.09999
4407,-1513.7533,-751.4327,-357.2
1019,1183.8594,1206.0585,1696.7999
1868,104.12029,1686.7896,424.19998
10152,-248.14998,-176.75,-1810.0
9898,1096.5499,-600.95,-1810.0
4306,-1570.5853,-623.98865,-279.09998
3590,-1653.0693,351.3714,-424.19998
9602,248.14998,-1095.85,-1810.0
6219,587.2109,-1584.7029,1551.7
2237,-383.96518,1645.804,1272.6
2393,-589.08606,1584.0068,1484.7
513,1543.8918,687.3848,-1629.7999
3922,-1688.4327,-72.76728,1417.7
7604,1688.4326,-72.77006,-1484.7
3153,-1407.6366,935.2322,1127.5
5474,-387.86063,-1644.8903,-636.3
78,1688.5176,70.769844,67.0
7408,1652.6521,-353.3286,-915.39996
8147,884.44995,-600.95,1810.0
4997,-1021.77374,-1346.1346,1696.7999
2560,-844.9994,1463.5833,-1127.5
8629,-884.45,176.75,1810.0
10659,-248.14998,600.94995,-1810.0
9042,-106.049995,813.0499,1810.0
5880,176.65134,-1680.7422,-781.39996
2246,-456.4,1627.2059,-1696.7999
10492,742.35,318.15,-1810.0
10947,36.05,1095.85,-1810.0
213,1665.9987,283.81094,-1205.5999
3450,-1595.3369,557.6738,491.19995
10891,-1308.6499,1025.1499,-1810.0
4882,-1132.3168,-1254.5751,781.39996
6237,656.7438,-1557.173,-781.39996
3331,-1543.8914,687.3859,-703.3
3059,-1323.1981,1051.3071,1696.7999
1999,-104.11964,1686.7896,-1127.5
4210,-1617.8702,-488.46265,145.09999
5873,176.65134,-1680.7422,-1272.6
5455,-454.4757,-1627.7444,1629.7999
5111,-843.26776,-1464.5817,-1060.5
1910,35.393097,1689.6293,-212.09999
7888,36.05,-1025.15,1810.0
5976,314.70807,-1660.4393,-1205.5999
6157,522.2374,-1607.286,781.39996
9595,-248.14998,-1095.85,-1810.0
5609,-246.88145,-1671.8701,1696.7999
4669,-1325.684,-1048.1708,145.09999
5822,108.11054,-1686.5385,-1272.6
6871,1325.6824,-1048.1727,781.39996
9441,-388.14996,-1449.35,-1810.0
5037,-964.50665,-1387.7416,915.39996
561,1543.8918,687.3848,1763.7999
8470,1166.5499,-106.049995,1810.0
8559,742.35,35.35,1810.0
10318,1520.7499,35.35,-1810.0
9230,-248.14998,1166.5499,1810.0
6947,1407.6366,-935.23206,-1060.5
8596,36.05,106.049995,1810.0
9084,-36.05,883.74994,1810.0
10573,-36.05,459.55,-1810.0
3981,-1676.6738,-211.81259,-1629.7999
8121,-954.44995,-600.95,1810.0
5539,-314.7104,-1660.439,357.2
7653,-460.24997,-1590.75,1810.0
4059,-1666.6659,-279.86606,279.09998
1859,104.12029,1686.7896,-212.09999
4667,-1325.684,-1048.1708,0.0
3639,-1665.9984,283.812,-569.3
4682,-1325.684,-1048.1708,1060.5
4027,-1676.6738,-211.81259,1629.7999
9420,-318.15,-1520.0499,-1810.0
8040,-530.25,-742.35,1810.0
3761,-1684.0729,141.41614,848.39996
2068,-178.64142,1680.5319,145.09999
125,1684.073,141.41553,-212.09999
2895,-1183.8589,1206.059,915.39996
10333,-742.35,106.049995,-1810.0
4402,-1513.7533,-751.4327,-703.3
970,1183.8594,1206.0585,-1763.7999
6199,587.2109,-1584.7029,145.09999
4583,-1407.6376,-935.2308,1272.6
9346,-318.15,1449.35,1810.0
3010,-1323.1981,1051.3071,-1763.7999
5922,246.87991,-1671.8702,-1417.7
9520,-742.35,-1237.25,-1810.0
6823,1278.013,-1105.795,993.49994
5218,-719.568,-1529.1572,-703.3
7613,1688.4326,-72.77006,-848.39996
10597,-1520.7499,530.24994,-1810.0
9879,-248.14998,-600.95,-1810.0
10434,-106.049995,247.44998,-1810.0
3976,-1684.073,-141.41483,1629.7999
334,1636.9055,420.28583,145.09999
4941,-1075.7051,-1303.4412,1339.6
4853,-1132.3168,-1254.5751,-1272.6
3542,-1636.9054,420.28632,-212.09999
563,1514.6411,749.6414,-1696.7999
2351,-589.08606,1584.0068,-1484.7
1726,316.67468,1660.0654,1205.5999
9178,1166.5499,1025.1499,1810.0
6672,1132.3153,-1254.5764,1127.5
10864,-530.25,954.44995,-1810.0
6353,782.96893,-1497.6848,212.09999
4615,-1367.2394,-993.35626,-67.0
2013,-104.11964,1686.7896,-145.09999
8248,-1520.7499,-388.84998,1810.0
3813,-1688.5176,70.770676,915.39996
3886,-1688.4327,-72.76728,-1127.5
10681,1308.6499,600.94995,-1810.0
1015,1183.8594,1206.0585,1417.7
6147,522.2374,-1607.286,67.0
3419,-1595.3369,557.6738,-1696.7999
8975,1166.5499,671.64996,1810.0
1632,456.4008,1627.2057,1763.7999
8192,954.44995,-530.25,1810.0
8883,884.44995,530.24994,1810.0
6021,387.85834,-1644.8909,-1629.7999
9199,36.05,1095.85,1810.0
1316,845.0003,1463.5828,1060.5
9096,812.3499,883.74994,1810.0
9031,-884.45,813.0499,1810.0
800,1368.4135,991.7382,636.3
6035,387.85834,-1644.8909,-636.3
1111,1077.2467,1302.1671,993.49994
3711,-1676.9232,209.82979,915.39996
4690,-1325.684,-1048.1708,1629.7999
4560,-1407.6376,-935.2308,-357.2
7979,1024.45,-883.75,1810.0
10414,-1520.7499,247.44998,-1810.0
1028,1129.3439,1257.252,-1272.6
1455,653.0575,1558.7225,67.0
9698,-1024.4501,-883.75,-1810.0
1264,903.8581,1427.9847,993.49994
6356,782.96893,-1497.6848,424.19998
10557,-1166.5499,459.55,-1810.0
4517,-1444.5289,-877.17505,212.09999
4716,-1278.0146,-1105.7933,-145.09999
2514,-782.9699,1497.6842,-781.39996
6733,1231.9563,-1156.8854,-1763.7999
6779,1231.9563,-1156.8854,1484.7
6285,719.56586,-1529.1582,-993.49994
7549,1684.0729,-141.41719,-1763.7999
2490,-721.3757,1528.3053,1127.5
5197,-782.97174,-1497.6832,1417.7
5436,-454.4757,-1627.7444,279.09998
8402,-388.14996,-176.75,1810.0
873,1279.3217,1104.2808,-1417.7
4499,-1444.5289,-877.17505,-1060.5
2495,-721.3757,1528.3053,1484.7
3272,-1514.641,749.6418,-1272.6
890,1279.3217,1104.2808,-212.09999
3916,-1688.4327,-72.76728,993.49994
9427,176.05,-1520.0499,-1810.0
9844,388.15,-671.65,-1810.0
8473,1378.6499,-106.049995,1810.0
1650,383.966,1645.8038,-569.3
9899,1166.5499,-600.95,-1810.0
9994,1590.7499,-459.54996,-1810.0
9120,-248.14998,954.44995,1810.0
6364,782.96893,-1497.6848,993.49994
10721,1024.45,671.64996,-1810.0
1387,721.3763,1528.305,-1127.5
9314,-812.35,1378.6499,1810.0
452,1595.3373,557.6729,1272.6
680,1445.5656,875.4655,-636.3
7805,-742.35,-1166.5499,1810.0
6540,1021.7712,-1346.1366,-993.49994
1010,1183.8594,1206.0585,1060.5
8652,742.35,176.75,1810.0
1363,782.97046,1497.684,781.39996
10491,672.35,318.15,-1810.0
9046,176.05,813.0499,1810.0
8188,672.35,-530.25,1810.0
7867,1166.5499,-1095.85,1810.0
148,1684.073,141.41553,1417.7
4733,-1278.0146,-1105.7933,1060.5
5962,246.87991,-1671.8702,1417.7
5712,-108.112915,-1686.5383,1763.7999
3221,-1479.9934,815.9164,-1272.6
4529,-1444.5289,-877.17505,1060.5
5529,-314.7104,-1660.439,-357.2
3953,-1684.073,-141.41483,0.0
3851,-1689.9988,2.0007894,0.0
5738,-33.39404,-1689.67,0.0
4838,-1182.4319,-1207.458,1272.6
4286,-1570.5853,-623.98865,-1696.7999
4219,-1617.8702,-488.46265,781.39996
4349,-1543.8921,-687.38434,-848.39996
6472,907.2344,-1425.8422,1417.7
10773,-1308.6499,813.0499,-1810.0
7164,1543.8912,-687.3861,-145.09999
3573,-1653.0693,351.3714,-1629.7999
8066,1308.6499,-742.35,1810.0
5158,-782.97174,-1497.6832,-1339.6
3428,-1595.3369,557.6738,-1060.5
3518,-1618.4468,486.5492,1696.7999
7196,1570.5844,-623.9912,-1484.7
332,1636.9055,420.28583,0.0
7997,-600.25,-813.05,1810.0
10901,-600.25,1025.1499,-1810.0
692,1445.5656,875.4655,212.09999
376,1618.4469,486.54868,-491.19995
33,1689.9988,1.9999992,491.19995
9191,-530.25,1095.85,1810.0
726,1407.637,935.23157,-993.49994
1036,1129.3439,1257.252,-703.3
11002,-884.45,1237.2499,-1810.0
3697,-1676.9232,209.82979,-67.0
9173,812.3499,1025.1499,1810.0
7077,1481.92,-812.41187,915.39996
1287,845.0003,1463.5828,-993.49994
7386,1636.9052,-420.28735,1127.5
4288,-1570.5853,-623.98865,-1551.7
3914,-1688.4327,-72.76728,848.39996
6964,1407.6366,-935.23206,145.09999
5726,-33.39404,-1689.67,-848.39996
3144,-1407.6366,935.2322,491.19995
3236,-1479.9934,815.9164,-212.09999
10281,-1096.5499,35.35,-1810.0
2473,-721.3757,1528.3053,-67.0
2956,-1231.9564,1156.8851,1629.7999
5675,-108.112915,-1686.5383,-848.39996
2923,-1231.9564,1156.8851,-703.3
2331,-522.2382,1607.2856,703.3
2328,-522.2382,1607.2856,491.19995
342,1636.9055,420.28583,703.3
6108,454.4734,-1627.745,915.39996
10197,-318.15,-106.049995,-1810.0
10643,-1378.65,600.94995,-1810.0
5347,-587.21313,-1584.702,1205.5999
2143,-316.67383,1660.0656,-1763.7999
10734,-1096.5499,742.35,-1810.0
6046,387.85834,-1644.8909,145.09999
4323,-1570.5853,-623.98865,915.39996
4502,-1444.5289,-877.17505,-848.39996
6929,1367.2377,-993.35846,1272.6
610,1514.6411,749.6414,1629.7999
3213,-1445.5652,875.4664,1763.7999
7970,388.15,-883.75,1810.0
5800,33.391663,-1689.67,781.39996
8824,-106.049995,459.55,1810.0
9264,-176.05,1237.2499,1810.0
8628,-954.44995,176.75,1810.0
5405,-522.2397,-1607.2853,1696.7999
325,1636.9055,420.28583,-491.19995
8233,672.35,-459.54996,1810.0
5143,-843.26776,-1464.5817,1205.5999
4626,-1367.2394,-993.35626,703.3
5579,-246.88145,-1671.8701,-424.19998
4671,-1325.684,-1048.1708,279.09998
4535,-1444.5289,-877.17505,1484.7
7808,-530.25,-1166.5499,1810.0
3999,-1676.6738,-211.81259,-357.2
4770,-1231.9576,-1156.8839,67.0
5018,-964.50665,-1387.7416,-424.19998
517,1543.8918,687.3848,-1339.6
5277,-656.746,-1557.1721,-145.09999
6972,1407.6366,-935.23206,703.3
1772,246.88042,1671.8702,848.39996
4650,-1325.684,-1048.1708,-1205.5999
4380,-1543.8921,-687.38434,1339.6
1671,383.966,1645.8038,915.39996
640,1479.9939,815.91565,145.09999
728,1407.637,935.23157,-848.39996
2823,-1129.343,1257.2527,-569.3
9694,-1308.6499,-883.75,-1810.0
6917,1367.2377,-993.35846,424.19998
9837,-106.049995,-671.65,-1810.0
1052,1129.3439,1257.252,424.19998
5988,314.70807,-1660.4393,-357.2
4553,-1407.6376,-935.2308,-848.39996
730,1407.637,935.23157,-703.3
7571,1684.0729,-141.41719,-212.09999
3678,-1676.9232,209.82979,-1417.7
851,1323.1989,1051.3063,636.3
306,1653.0695,351.3707,1763.7999
6665,1132.3153,-1254.5764,636.3
4570,-1407.6376,-935.2308,357.2
3000,-1279.3215,1104.281,1127.5
1027,1129.3439,1257.252,-1339.6
7318,1617.8695,-488.46497,-67.0
5470,-387.86063,-1644.8903,-915.39996
6601,1075.7031,-1303.4426,-279.09998
6531,1021.7712,-1346.1366,-1629.7999
930,1231.957,1156.8844,-993.49994
2464,-721.3757,1528.3053,-703.3
1759,246.88042,1671.8702,-67.0
2035,-104.11964,1686.7896,1417.7
4118,-1652.6527,-353.32553,848.39996
11092,-460.24997,1449.35,-1810.0
2196,-383.96518,1645.804,-1629.7999
4101,-1652.6527,-353.32553,-357.2
10347,248.14998,106.049995,-1810.0
7001,1444.5272,-877.1778,-848.39996
7234,1570.5844,-623.9912,1205.5999
2369,-589.08606,1584.0068,-212.09999
3368,-1571.322,622.131,-1696.7999
8108,1236.5499,-671.65,1810.0
2391,-589.08606,1584.0068,1339.6
3714,-1676.9232,209.82979,1127.5
10678,1096.5499,600.94995,-1810.0
6281,719.56586,-1529.1582,-1272.6
10021,248.14998,-388.84998,-1810.0
5680,-108.112915,-1686.5383,-491.19995
9234,36.05,1166.5499,1810.0
7850,-36.05,-1095.85,1810.0
7410,1652.6521,-353.3286,-781.39996
6846,1325.6824,-1048.1727,-993.49994
6417,843.2657,-1464.5829,1127.5
8387,-1448.65,-176.75,1810.0
4115,-1652.6527,-353.32553,636.3
7501,1676.6737,-211.81454,-1551.7
4335,-1570.5853,-623.98865,1763.7999
3670,-1665.9984,283.812,1629.7999
2787,-1077.2461,1302.1677,491.19995
7612,1688.4326,-72.77006,-915.39996
8485,-1096.5499,-35.35,1810.0
2822,-1129.343,1257.2527,-636.3
9062,1308.6499,813.0499,1810.0
2561,-844.9994,1463.5833,-1060.5
9355,318.15,1449.35,1810.0
5471,-387.86063,-1644.8903,-848.39996
2040,-104.11964,1686.7896,1763.7999
1288,845.0003,1463.5828,-915.39996
5808,33.391663,-1689.67,1339.6
2225,-383.96518,1645.804,424.19998
9422,-176.05,-1520.0499,-1810.0
3127,-1407.6366,935.2322,-703.3
4565,-1407.6376,-935.2308,0.0
2465,-721.3757,1528.3053,-636.3
7437,1652.6521,-353.3286,1127.5
6318,719.56586,-1529.1582,1339.6
9753,-36.05,-813.05,-1810.0
922,1231.957,1156.8844,-1551.7
3447,-1595.3369,557.6738,279.09998
8447,-460.24997,-106.049995,1810.0
5831,108.11054,-1686.5385,-636.3
6994,1444.5272,-877.1778,-1339.6
10400,742.35,176.75,-1810.0
5333,-587.21313,-1584.702,212.09999
6783,1231.9563,-1156.8854,1763.7999
8589,-460.24997,106.049995,1810.0
2121,-246.87976,1671.8702,279.09998
358,1618.4469,486.54868,-1763.7999
4707,-1278.0146,-1105.7933,-781.39996
2339,-522.2382,1607.2856,1272.6
10028,742.35,-388.84998,-1810.0
10778,-954.44995,813.0499,-1810.0
1452,653.0575,1558.7225,-145.09999
3550,-1636.9054,420.28632,357.2
3340,-1543.8914,687.3859,-67.0
5775,33.391663,-1689.67,-993.49994
1408,721.3763,1528.305,357.2
9499,-36.05,-1307.95,-1810.0
5051,-907.2364,-1425.8408,-1696.7999
6398,843.2657,-1464.5829,-212.09999
10029,812.3499,-388.84998,-1810.0
4547,-1407.6376,-935.2308,-1272.6
2727,-1021.77203,1346.1359,-145.09999
1731,316.67468,1660.0654,1551.7
6100,454.4734,-1627.745,357.2
2451,-721.3757,1528.3053,-1629.7999
8601,388.15,106.049995,1810.0
8963,318.15,671.64996,1810.0
8431,-1590.75,-106.049995,1810.0
2683,-966.147,1386.6001,357.2
8088,-176.05,-671.65,1810.0
2955,-1231.9564,1156.8851,1551.7
3205,-1445.5652,875.4664,1205.5999
4893,-1132.3168,-1254.5751,1551.7
8242,1308.6499,-459.54996,1810.0
4783,-1231.9576,-1156.8839,993.49994
4695,-1278.0146,-1105.7933,-1629.7999
9492,-530.25,-1307.95,-1810.0
2519,-782.9699,1497.6842,-424.19998
7940,1024.45,-954.44995,1810.0
1644,383.966,1645.8038,-993.49994
7039,1481.92,-812.41187,-1763.7999
1623,456.4008,1627.2057,1127.5
6785,1278.013,-1105.795,-1696.7999
5013,-964.50665,-1387.7416,-781.39996
2157,-316.67383,1660.0656,-781.39996
10700,-460.24997,671.64996,-1810.0
1892,35.393097,1689.6293,-1484.7
5304,-656.746,-1557.1721,1763.7999
2789,-1077.2461,1302.1677,636.3
6706,1182.4304,-1207.4594,-67.0
2556,-844.9994,1463.5833,-1417.7
6343,782.96893,-1497.6848,-491.19995
7419,1652.6521,-353.3286,-145.09999
5077,-907.2364,-1425.8408,145.09999
6033,387.85834,-1644.8909,-781.39996
8272,176.05,-388.84998,1810.0
80,1688.5176,70.769844,212.09999
2624,-903.8574,1427.9852,-212.09999
7694,-318.15,-1449.35,1810.0
7515,1676.6737,-211.81454,-569.3
4327,-1570.5853,-623.98865,1205.5999
10343,-36.05,106.049995,-1810.0
10625,460.25,530.24994,-1810.0
1596,456.4008,1627.2057,-781.39996
7489,1666.6655,-279.868,1205.5999
702,1445.5656,875.4655,915.39996
4032,-1666.6659,-279.86606,-1629.7999
6453,907.2344,-1425.8422,67.0
6927,1367.2377,-993.35846,1127.5
10919,672.35,1025.1499,-1810.0
8945,-954.44995,671.64996,1810.0
8768,-812.35,388.85,1810.0
10815,-1236.55,883.74994,-1810.0
2827,-1129.343,1257.2527,-279.09998
3397,-1571.322,622.131,357.2
3202,-1445.5652,875.4664,993.49994
1118,1077.2467,1302.1671,1484.7
656,1479.9939,815.91565,1272.6
9094,672.35,883.74994,1810.0
9167,388.15,1025.1499,1810.0
